workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_lion_hypergradient,value_gradient,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,7.164250200730748e-05,validation_mse,0.40590877420000004,0.0,independent NumPy Lion trajectory with central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,"packed=[log_lr,log_l2,logit_beta1,logit_beta2]; sign branch fixed"
mlp_lion_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,,gradient_1,-0.001029194951485124,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,all four packed components checked away from sign boundaries
mlp_lion_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,,gradient_2,0.0,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,all four packed components checked away from sign boundaries
mlp_lion_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,,gradient_3,0.0,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,all four packed components checked away from sign boundaries
mlp_lion_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,,gradient_4,0.0,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,all four packed components checked away from sign boundaries
mlp_lion_hypergradient,jvp,fixed_full_batch,numpy_oracle,cpu,pass,6,3,4,4,16,,directional_validation_mse_derivative,-0.00029846647375819657,0.0,independent central-FD directional product,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,"direction=[0.29, -0.23, 0.17, -0.13]; h=2e-06"
mlp_lion_hypergradient,value_gradient,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,3.50435625e-05,validation_mse,0.40590877420000004,5.6908469852744864e-11,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient; four gradients and JVP checked
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,,gradient_1,-0.0010291949333333325,1.8151791484830038e-11,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,,gradient_2,0.0,0.0,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,,gradient_3,0.0,0.0,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,,gradient_4,0.0,0.0,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient
mlp_lion_hypergradient,jvp,fixed_full_batch,fortml,cpu,pass,6,3,4,4,16,,directional_validation_mse_derivative,-0.0002984665306666664,5.6908469852744864e-11,independent NumPy Lion trajectory and central-FD products,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,fortml_bench_mlp_lion_hypergradient
mlp_lion_hypergradient,value_gradient,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,validation_mse,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,gradient_1,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,gradient_2,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,gradient_3,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
mlp_lion_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,gradient_4,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
mlp_lion_hypergradient,jvp,fixed_full_batch,fortml,cuda,unavailable,6,3,4,4,16,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,4ee7c0a33ad527bc358c9c3db19754880fe92ee9,86c28c5ad72d6110b8934a1b0d6492ea010b932f,gfortran,-O3,complete Lion model/state derivative is CPU-only until resident kernels exist
