workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_adagrad_hypergradient,value_gradient,fixed_full_batch,numpy_oracle,cpu,pass,5,3,3,4,16,9.565712389303371e-05,validation_mse,0.06483394376942564,0.0,independent NumPy Adagrad trajectory with central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,"packed=[log_lr,log_l2,log_epsilon]; G <- G + gradient**2; h=2e-6"
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,5,3,3,4,16,,gradient_1,-0.11411971793592879,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,all three packed components checked
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,5,3,3,4,16,,gradient_2,0.00045848375790358276,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,all three packed components checked
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,numpy_oracle,cpu,pass,5,3,3,4,16,,gradient_3,0.0025444583072464777,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,all three packed components checked
mlp_adagrad_hypergradient,jvp,fixed_full_batch,numpy_oracle,cpu,pass,5,3,3,4,16,,directional_validation_mse_derivative,-0.035017456087582666,0.0,independent central finite-difference directional product,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,"direction=[0.31, -0.27, 0.19]; h=2e-06"
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,numpy_oracle,cpu,pass,5,3,3,4,16,,hvp_1,0.012701905499623576,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,"direction=[0.31, -0.27, 0.19]; outer h=2e-05"
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,numpy_oracle,cpu,pass,5,3,3,4,16,,hvp_2,0.0004883246584874712,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,"direction=[0.31, -0.27, 0.19]; outer h=2e-05"
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,numpy_oracle,cpu,pass,5,3,3,4,16,,hvp_3,0.0002611626193083083,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,"direction=[0.31, -0.27, 0.19]; outer h=2e-05"
mlp_adagrad_hypergradient,value_gradient,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,2.698525e-05,validation_mse,0.06483394376942564,9.347071727727752e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient; three gradients and JVP checked
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,gradient_1,-0.11411971793746345,1.5346612869393539e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,gradient_2,0.0004584837522113495,5.692233251593237e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,gradient_3,0.002544458298847332,8.399145528387164e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,jvp,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,directional_validation_mse_derivative,-0.03501745609692974,9.347071727727752e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,3,4,16,5.45685e-05,hvp_1,0.012702358883774863,4.533841512863873e-07,independent NumPy trajectory and central-FD outer Hessian-vector product,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,3,4,16,5.45685e-05,hvp_2,0.00048827519871216346,4.945977530773681e-08,independent NumPy trajectory and central-FD outer Hessian-vector product,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,3,4,16,5.45685e-05,hvp_3,0.0002612644437861233,1.0182447781497718e-07,independent NumPy trajectory and central-FD outer Hessian-vector product,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,fortml_bench_adagrad_hypergradient
mlp_adagrad_hypergradient,value_gradient,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,validation_mse,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_1,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_2,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_3,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,jvp,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_1,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_2,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
mlp_adagrad_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_3,,,FortML release-app protocol,3.14.6,2.5.1,3b1116b9962c0b0b0f0c0d2871ddec36f6fc7c56+dirty,d7fa115605f04be344ab656abb33ccb310faf53c+dirty,gfortran,-O3,complete Adagrad MLP hypergradient is CPU-only until resident state derivatives exist
