workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
rmsprop_hypergradient,value_gradient,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,8.481975237373263e-05,validation_mse,9.472260920068082e-06,0.0,independent NumPy RMSprop trajectory with central FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,"packed=[log_lr,log_l2,decay,log_epsilon,momentum]; h=2e-6"
rmsprop_hypergradient,gradient_component,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_1,-9.769891744734703e-05,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_2,4.646992404465987e-05,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_3,-3.718071663792272e-05,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_4,4.250420352171143e-05,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_5,-0.00016681525899093274,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,jvp,centered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,directional_validation_mse_derivative,-8.637471148408948e-05,0.0,independent central finite-difference directional product,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; h=2e-06"
rmsprop_hypergradient,value_gradient,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,6.837943510618061e-05,validation_mse,0.00015095902682095183,0.0,independent NumPy RMSprop trajectory with central FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,"packed=[log_lr,log_l2,decay,log_epsilon,momentum]; h=2e-6"
rmsprop_hypergradient,gradient_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_1,-0.0026821246824264375,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_2,0.00043749810534326333,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_3,-0.004211830363968182,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_4,0.00016439250197800232,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,gradient_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,gradient_5,-0.006360969009118131,0.0,independent central finite-difference outer objective,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,all five packed components checked
rmsprop_hypergradient,jvp,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,directional_validation_mse_derivative,-0.0028955494382746,0.0,independent central finite-difference directional product,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; h=2e-06"
rmsprop_hypergradient,value_gradient,centered_fixed,fortml,cpu,pass,5,3,5,4,16,4.68144375e-05,validation_mse,9.472260920068082e-06,6.467324505793348e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient; centered branch; five gradients and JVP checked
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_1,-9.769891744243905e-05,4.9079799469345375e-15,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_2,4.646992374446175e-05,3.001981191299956e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_3,-3.7180716726925686e-05,8.900296949096442e-14,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_4,4.250420368184613e-05,1.6013469575967137e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_5,-0.0001668152596376652,6.467324505793348e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,50275f523e4ddc16ec9a7a18580a55f6c44f6061,1a419c16a074b5d2e7ef7eeb62ff5506eb3a06f5,gfortran,-O3,fortml_bench_rmsprop_hypergradient
